longitude,latitude,crs,lit,name,osm,light:method,light:direction,height,support
11.0681466,49.4688463,EPSG:4326,no,Bucher Straße/Nordring,n16538083,,,,
11.1529175,49.4163197,EPSG:4326,yes,,n21724864,,,,
11.0452625,49.4968207,EPSG:4326,yes,Buch Mitte,n31517330,,,,
11.1321895,49.4457744,EPSG:4326,yes,Wohnstift am Tiergarten,n32693571,,,,
11.129951,49.4292846,EPSG:4326,no,Frankenstadion,n48931481,,,,
11.1031992,49.4933098,EPSG:4326,no,Loeschweg,n60598594,,,,
11.1016587,49.5008419,EPSG:4326,no,Zum Felsenkeller,n132913663,,,,
11.1105765,49.5027154,EPSG:4326,yes,Paulusstein,n132913671,,,,
11.0814371,49.4585816,EPSG:4326,yes,Maxtor,n138539637,,,,
11.1056817,49.480808,EPSG:4326,no,Loher Moos,n174497365,,,,
11.124361,49.4864351,EPSG:4326,yes,Nordostpark Mitte,n177008747,,,,
11.167285,49.4675107,EPSG:4326,yes,Hammer,n225390488,,,,
11.0252239,49.3766742,EPSG:4326,yes,Mühlhof,n244477419,,,,
11.1030888,49.4637559,EPSG:4326,no,Bismarckschule,n245571747,,,,
11.1028803,49.468162,EPSG:4326,yes,Carl-von-Linde-Straße,n245775292,,,,
11.1026741,49.4673045,EPSG:4326,yes,Carl-von-Linde-Straße,n246821343,,,,
11.0484819,49.5167881,EPSG:4326,yes,Kriegerdenkmal,n247045387,,,,
11.1051971,49.5068606,EPSG:4326,yes,Nuschelbergweg,n247090796,,,,
11.0790256,49.4558734,EPSG:4326,yes,Rathaus,n247270357,,,,
11.1480065,49.409186,EPSG:4326,yes,Hirschberger Straße,n249711457,,,,
11.1090491,49.4695537,EPSG:4326,yes,Theresienkrankenhaus,n250273373,,,,
11.1089739,49.4693926,EPSG:4326,yes,Theresienkrankenhaus,n250273375,,,,
11.0967784,49.4459136,EPSG:4326,yes,Stephanstraße,n252412056,,,,
11.0295647,49.3790853,EPSG:4326,no,Reichelsdorf Süd,n254433072,,,,
11.0293096,49.3790786,EPSG:4326,yes,Reichelsdorf Süd,n254433076,,,,
11.1030792,49.5055804,EPSG:4326,yes,Ohrwaschelweg,n257074463,,,,
11.1275158,49.4871901,EPSG:4326,yes,Nordostpark Ost,n258639024,,,,
11.1152449,49.481466,EPSG:4326,yes,Hiltpoltsteiner Straße,n258639028,,,,
11.1173075,49.4809462,EPSG:4326,yes,Schafhofstraße,n258639030,,,,
11.2588799,49.4348401,EPSG:4326,no,Brunn Schleife,n266513683,,,,
11.1052091,49.4743529,EPSG:4326,no,Bessemerstraße,n266858781,,,,
11.1386779,49.4150467,EPSG:4326,no,Kafkastraße,n268044107,,,,
11.1353014,49.4132354,EPSG:4326,yes,Tucholskystraße,n268044476,,,,
11.0186618,49.5310685,EPSG:4326,no,Großgründlach Nord,n268401573,,,,
11.0184105,49.531384,EPSG:4326,no,Großgründlach Nord,n268401611,,,,
11.0150214,49.4412847,EPSG:4326,yes,Clarsbacher Straße,n268513260,,,,
11.0100442,49.4409951,EPSG:4326,no,Kleinreuth bei Schweinau,n268514128,,,,
11.0054121,49.4401986,EPSG:4326,yes,Rothenburger/Sigmundstraße,n268514137,,,,
11.0231211,49.4414127,EPSG:4326,yes,Lehrberger Straße,n268514837,,,,
11.0010217,49.438494,EPSG:4326,yes,Diebacher Straße,n275702059,,,,
11.0018322,49.4317675,EPSG:4326,yes,Hohenecker Weg,n275999408,,,,
11.0540776,49.4654689,EPSG:4326,yes,Nordwestring,n283233588,,,,
11.0552254,49.4656342,EPSG:4326,yes,Nordwestring,n283233589,,,,
11.122621,49.4484535,EPSG:4326,yes,Passauer Straße,n287968961,,,,
11.0232625,49.4336023,EPSG:4326,no,Edisonstraße,n288759706,,,,
11.0289836,49.4319185,EPSG:4326,no,Kirchhoffstraße,n288760429,,,,
11.0280144,49.4366169,EPSG:4326,yes,Bayerischer Rundfunk,n288781170,,,,
11.0880901,49.4703148,EPSG:4326,yes,Schopenhauerstraße,n290001444,,,,
11.0883704,49.4705997,EPSG:4326,no,Schopenhauerstraße,n290001447,,,,
11.0885973,49.470734,EPSG:4326,yes,Schopenhauerstraße,n290001448,,,,
11.0886047,49.466197,EPSG:4326,yes,Friedenstraße,n290003229,,,,
11.0840661,49.4609779,EPSG:4326,yes,Maxfeldstraße,n290003232,,,,
11.0784549,49.4533185,EPSG:4326,yes,Heilig-Geist-Spital,n290003236,,,,
11.2518392,49.4359475,EPSG:4326,yes,Brunn Mitte,n291372954,,,,
11.0716579,49.4745723,EPSG:4326,yes,Kleinreuth h.d. Veste,n292088677,,,,
11.1229871,49.4824392,EPSG:4326,yes,Sieboldstraße,n292201791,,,,
11.1168489,49.4778577,EPSG:4326,yes,Bennostraße,n292202145,,,,
11.1227091,49.4823148,EPSG:4326,yes,,n293118958,,,,
11.0896526,49.4701822,EPSG:4326,no,Schopenhauerstraße,n294902570,,,,
11.0816006,49.4697496,EPSG:4326,yes,Rollnerstraße / Nordring,n295326612,,,,
11.0812835,49.4689042,EPSG:4326,yes,Rollnerstraße / Nordring,n295328186,,,,
11.0819228,49.469349,EPSG:4326,no,Rollnerstraße / Nordring,n295328187,,,,
11.0808651,49.4696061,EPSG:4326,yes,Rollnerstraße / Nordring,n295328378,,,,
11.0943028,49.4704467,EPSG:4326,yes,Hintermayrstraße,n302323476,,,,
11.0954598,49.4702516,EPSG:4326,yes,Hintermayrstraße,n302323477,,,,
11.0993265,49.4715733,EPSG:4326,yes,Merianstraße,n302323478,,,,
11.0990172,49.4715131,EPSG:4326,yes,Merianstraße,n302323479,,,,
11.0753421,49.4695935,EPSG:4326,yes,Röthensteig,n302325811,,,,
11.0741454,49.469374,EPSG:4326,yes,Röthensteig,n302325812,,,,
11.0121819,49.4490844,EPSG:4326,yes,Lenkersheimer Straße,n305388408,,,,
11.0035392,49.4502473,EPSG:4326,no,Höfener Spange,n305753027,,,,
11.0093627,49.4546228,EPSG:4326,yes,Oststraße,n305767996,,,,
11.0772748,49.4739765,EPSG:4326,no,Kilianstraße,n308751277,,,,
11.0078668,49.4256613,EPSG:4326,yes,Glafeystraße,n310127348,,,,
11.016474,49.4296859,EPSG:4326,no,Rezatweg,n310788708,,,,
11.001663,49.4316326,EPSG:4326,yes,Hohenecker Weg,n310791863,,,,
11.0123492,49.427176,EPSG:4326,no,Püttlachweg,n310818693,,,,
11.0181738,49.4277683,EPSG:4326,yes,Südwestpark,n310819728,,,,
11.0153932,49.4260734,EPSG:4326,no,Willstätterstraße,n310820551,,,,
11.0050504,49.4293401,EPSG:4326,yes,Bibertstraße,n311184359,,,,
11.1019074,49.4712481,EPSG:4326,yes,Nordostbahnhof,n313785226,,,,
11.1040674,49.4748277,EPSG:4326,no,Bessemerstraße,n313785228,,,,
11.0565858,49.3513771,EPSG:4326,yes,Katzwang Mitte,n315499057,,,,
11.0563576,49.3513491,EPSG:4326,no,Katzwang Mitte,n315499058,,,,
11.0781859,49.3711256,EPSG:4326,yes,Herpersdorf,n316024644,,,,
11.0781602,49.3713947,EPSG:4326,yes,Herpersdorf,n316024645,,,,
11.0832163,49.3713451,EPSG:4326,yes,Röthestraße,n316024646,,,,
11.0816705,49.3716671,EPSG:4326,yes,Röthestraße,n316024647,,,,
11.0730229,49.384926,EPSG:4326,yes,Königshof,n316029914,,,,
11.0673456,49.3790451,EPSG:4326,yes,Propsteistraße,n316038383,,,,
11.0667286,49.3757831,EPSG:4326,no,Weiherhaus,n316038387,,,,
11.0670096,49.3758535,EPSG:4326,yes,Weiherhaus,n316038388,,,,
11.0641463,49.3728476,EPSG:4326,yes,Stockweiher,n316038393,,,,
11.0640532,49.3727505,EPSG:4326,no,Stockweiher,n316038398,,,,
11.0730003,49.3715202,EPSG:4326,yes,Sigmund-Freud-Straße,n316038456,,,,
11.072569,49.3714348,EPSG:4326,no,Sigmund-Freud-Straße,n316038462,,,,
11.0745709,49.3785776,EPSG:4326,yes,Burkhardtstraße,n316038469,,,,
11.0197619,49.4411476,EPSG:4326,yes,Regelsbacher Straße,n318561991,,,,
11.0328919,49.3882418,EPSG:4326,yes,Koppenhof,n320776244,,,,
11.0331975,49.3878522,EPSG:4326,yes,Koppenhof,n320776380,,,,
11.0324451,49.3878086,EPSG:4326,yes,Koppenhof,n320776454,,,,
11.0321419,49.3881777,EPSG:4326,no,Koppenhof Wende,n320776682,,,,
11.0491224,49.5112043,EPSG:4326,no,Kraftshof,n321794396,,,,
11.1317973,49.4781092,EPSG:4326,yes,Tattersall,n322829267,,,,
11.1352097,49.4822438,EPSG:4326,yes,Martha-Maria-Krankenhaus,n322829268,,,,
11.1052257,49.4771816,EPSG:4326,no,Flataustraße,n322870396,,,,
11.1036697,49.4892516,EPSG:4326,yes,Schwendengarten,n322870397,,,,
11.1270628,49.4632233,EPSG:4326,yes,Goldhammer,n324003150,,,,
11.123577,49.463462,EPSG:4326,yes,Weißer Weg,n324073987,,,,
11.1209606,49.4629538,EPSG:4326,no,Dr.-Carlo-Schmid-Straße,n324074000,,,,
11.1027889,49.464482,EPSG:4326,yes,Bismarckschule,n324081336,,,,
11.1953303,49.4195238,EPSG:4326,yes,Hutbergstraße,n326106471,,,,
11.2515614,49.4358978,EPSG:4326,yes,Brunn Mitte,n326106530,,,,
11.0012314,49.4382246,EPSG:4326,yes,Diebacher Straße,n330113469,,,,
11.0054701,49.4400331,EPSG:4326,yes,Rothenburger/Sigmundstraße,n330113490,,,,
11.0081289,49.4253296,EPSG:4326,yes,Glafeystraße,n331353502,,,,
11.0998202,49.3528491,EPSG:4326,no,Kornburg Süd,n332607075,,,,
11.099591,49.352743,EPSG:4326,yes,Kornburg Süd,n332607076,,,,
11.0986539,49.3562996,EPSG:4326,no,Kornburg Mitte,n332607077,,,,
11.0987193,49.3561448,EPSG:4326,no,Kornburg Mitte,n332607093,,,,
11.0603243,49.345506,EPSG:4326,no,Katzwang Süd,n332607099,,,,
11.0633672,49.3482749,EPSG:4326,no,Strawinskystraße,n332607100,,,,
11.0605316,49.3460313,EPSG:4326,yes,Katzwang Süd,n332607102,,,,
11.0590196,49.3476174,EPSG:4326,no,Hugo-Wolf-Straße,n332607137,,,,
11.0588507,49.3474727,EPSG:4326,no,Hugo-Wolf-Straße,n332607141,,,,
11.0550059,49.3538385,EPSG:4326,yes,Weiherhauser Straße,n332607154,,,,
11.0549563,49.3537064,EPSG:4326,yes,Weiherhauser Straße,n332607157,,,,
11.0608502,49.3531243,EPSG:4326,yes,An der Bergleite,n332607174,,,,
11.0591416,49.3479494,EPSG:4326,no,Hugo-Wolf-Straße,n332607187,,,,
11.0607224,49.3532304,EPSG:4326,no,An der Bergleite,n332607196,,,,
11.0528111,49.3565559,EPSG:4326,yes,Katzwang Hallenbad,n332607221,,,,
11.0530157,49.3555677,EPSG:4326,yes,Katzwang Hallenbad,n332607224,,,,
11.0510538,49.3605027,EPSG:4326,yes,Lausitzer Straße,n332607233,,,,
11.0507339,49.3605779,EPSG:4326,yes,Lausitzer Straße,n332607236,,,,
11.0488244,49.3653602,EPSG:4326,yes,Appelstraße,n332607240,,,,
11.0483875,49.3658963,EPSG:4326,no,Appelstraße,n332607243,,,,
11.0460993,49.3683506,EPSG:4326,yes,Kellerstraße,n332607246,,,,
11.0460091,49.3682253,EPSG:4326,yes,Kellerstraße,n332607249,,,,
11.0412815,49.3743714,EPSG:4326,yes,Vorjurastraße,n332607250,,,,
11.0411724,49.3742205,EPSG:4326,yes,Vorjurastraße,n332607251,,,,
11.0373037,49.3866159,EPSG:4326,yes,Altmühlweg,n332607267,,,,
11.0371634,49.3865995,EPSG:4326,yes,Altmühlweg,n332607268,,,,
11.0339584,49.3914396,EPSG:4326,yes,Einsteinring,n332607271,,,,
11.0336566,49.3914005,EPSG:4326,yes,Einsteinring,n332607272,,,,
11.0383375,49.3950544,EPSG:4326,yes,Königshofer Weg,n332607630,,,,
11.0380757,49.3954096,EPSG:4326,yes,Königshofer Weg,n332607632,,,,
11.0372668,49.3995018,EPSG:4326,yes,Mühlfeldstraße,n332607649,,,,
11.0371502,49.3992088,EPSG:4326,yes,Mühlfeldstraße,n332607651,,,,
11.0357091,49.4025251,EPSG:4326,yes,Eibach Mitte,n332607676,,,,
11.0352963,49.4027167,EPSG:4326,yes,Eibach Mitte,n332607679,,,,
11.0351688,49.4057278,EPSG:4326,yes,Castellstraße,n332607681,,,,
11.0348967,49.4051943,EPSG:4326,yes,Castellstraße,n332607684,,,,
11.0355602,49.4084101,EPSG:4326,yes,Schußleitenweg,n332607686,,,,
11.0349742,49.4088474,EPSG:4326,yes,Schußleitenweg,n332607688,,,,
11.0351151,49.4138902,EPSG:4326,yes,Jägerstraße,n332607690,,,,
11.0343407,49.4133078,EPSG:4326,no,Jägerstraße,n332607693,,,,
11.0317555,49.4140497,EPSG:4326,no,Zwieselbachweg,n332607695,,,,
11.0366485,49.4168708,EPSG:4326,yes,Ellingstraße,n332607778,,,,
11.036081,49.4163675,EPSG:4326,yes,Ellingstraße,n332607782,,,,
11.0370663,49.420251,EPSG:4326,no,Geraer Straße,n332607827,,,,
11.0691354,49.3591219,EPSG:4326,no,Roter Bühl,n332607860,,,,
11.0690475,49.3591587,EPSG:4326,no,Roter Bühl,n332607862,,,,
11.0946859,49.3701133,EPSG:4326,yes,Habermannstraße,n332607864,,,,
11.0958007,49.3698985,EPSG:4326,no,Habermannstraße,n332607866,,,,
11.0867406,49.3704141,EPSG:4326,yes,Worzeldorf Schule,n332607868,,,,
11.0872029,49.3705886,EPSG:4326,yes,Worzeldorf Schule,n332607870,,,,
11.0989928,49.3722435,EPSG:4326,no,Worzeldorf Feuerwehrhaus,n332607872,,,,
11.098637,49.3720713,EPSG:4326,no,Worzeldorf Feuerwehrhaus,n332607875,,,,
11.0995765,49.3728362,EPSG:4326,yes,Worzeldorfer Hauptstraße,n332607881,,,,
11.0993823,49.3734201,EPSG:4326,no,Worzeldorfer Hauptstraße,n332607888,,,,
11.0758181,49.365556,EPSG:4326,yes,Gaulnhofen,n332607899,,,,
11.0760985,49.3649595,EPSG:4326,no,Gaulnhofen,n332607901,,,,
11.0761339,49.3679793,EPSG:4326,yes,Memminger Straße,n332607903,,,,
11.0759074,49.3682832,EPSG:4326,yes,Memminger Straße,n332607905,,,,
11.0629668,49.386002,EPSG:4326,no,Linzer Straße,n332607913,,,,
11.0621897,49.3861842,EPSG:4326,no,Linzer Straße,n332607915,,,,
11.0553384,49.3868064,EPSG:4326,no,Preßburger Straße,n332607918,,,,
11.0559971,49.3865754,EPSG:4326,no,Preßburger Straße,n332607920,,,,
11.0497502,49.3905525,EPSG:4326,yes,Koblenzer Straße,n332607923,,,,
11.0495826,49.3905636,EPSG:4326,yes,Koblenzer Straße,n332607925,,,,
11.0863498,49.3998638,EPSG:4326,no,Falkenheim,n332607939,,,,
11.1059514,49.3833106,EPSG:4326,no,Bayernlinie,n332607961,,,,
11.1195357,49.4012563,EPSG:4326,yes,Nötteleinweg,n334362722,,,,
11.1240411,49.3982256,EPSG:4326,yes,Neulandsiedlung,n334362731,,,,
11.1226612,49.3986652,EPSG:4326,no,Neulandsiedlung,n334362739,,,,
11.1266945,49.3999086,EPSG:4326,yes,Werkvolksiedlung,n334362742,,,,
11.1264508,49.4000267,EPSG:4326,yes,Werkvolksiedlung,n334362746,,,,
11.1238562,49.3974893,EPSG:4326,no,Neulandsiedlung,n334362795,,,,
11.0882527,49.4659881,EPSG:4326,yes,Friedenstraße,n335044554,,,,
11.0790564,49.4556844,EPSG:4326,yes,Rathaus,n335492882,,,,
11.1086543,49.4852207,EPSG:4326,yes,Heroldsberger Weg,n335922680,,,,
11.0402046,49.4078122,EPSG:4326,yes,Heidestraße,n336564774,,,,
11.0412507,49.407525,EPSG:4326,yes,Heidestraße,n336564776,,,,
11.0323755,49.4180795,EPSG:4326,yes,Röthenbacher Hauptstraße,n336564791,,,,
11.0322069,49.4179423,EPSG:4326,yes,Röthenbacher Hauptstraße,n336564795,,,,
11.0328127,49.4201886,EPSG:4326,yes,Röthenbach,n336564869,,,,
11.0323919,49.421352,EPSG:4326,yes,Röthenbach,n336564883,,,,
11.0484555,49.4084224,EPSG:4326,yes,Bahnhof Eibach / Hafenstraße,n336564923,,,,
11.0544251,49.4065765,EPSG:4326,yes,Hamburger Straße,n336564948,,,,
11.0536814,49.4062635,EPSG:4326,no,Hamburger Straße,n336564952,,,,
11.0586459,49.4060595,EPSG:4326,yes,Lechstraße,n336565004,,,,
11.0631361,49.405546,EPSG:4326,yes,Bremer Straße,n336565080,,,,
11.067451,49.4059471,EPSG:4326,yes,Rotterdamer Straße,n336565095,,,,
11.0756812,49.4118527,EPSG:4326,yes,Am Ludwigskanal,n336565098,,,,
11.0433427,49.4116674,EPSG:4326,no,Schulzentrum Südwest,n336565141,,,,
11.0430596,49.4115384,EPSG:4326,no,Schulzentrum Südwest,n336565408,,,,
11.0436691,49.4133305,EPSG:4326,no,Pommernstraße/Berufsbildungswerk,n336565413,,,,
11.0438409,49.41343,EPSG:4326,no,Pommernstraße/Berufsbildungswerk,n336565419,,,,
11.042874,49.4156393,EPSG:4326,yes,Skopjestraße,n336565822,,,,
11.0414595,49.4168482,EPSG:4326,yes,Glasgowstraße,n336565829,,,,
11.0428099,49.4154689,EPSG:4326,no,Skopjestraße,n336565835,,,,
11.0413653,49.4169241,EPSG:4326,no,Glasgowstraße,n336565857,,,,
11.0424875,49.4190065,EPSG:4326,yes,Prager Straße,n336565863,,,,
11.0399366,49.4202634,EPSG:4326,yes,Charkovstraße,n336565874,,,,
11.0399187,49.4201695,EPSG:4326,yes,Charkovstraße,n336565936,,,,
11.0370731,49.4200575,EPSG:4326,no,Geraer Straße,n336565956,,,,
11.065419,49.4249449,EPSG:4326,no,Gibitzenhof,n336654856,,,,
11.0711536,49.4297242,EPSG:4326,yes,Vogelweiherstraße,n336654916,,,,
11.0669083,49.4315953,EPSG:4326,yes,Alemannenstraße,n336655141,,,,
11.0468435,49.4356748,EPSG:4326,no,Kreutzerstraße,n337954407,,,,
11.0426474,49.4348942,EPSG:4326,yes,Geisseestraße Mitte,n337954443,,,,
11.0429841,49.4349962,EPSG:4326,yes,Geisseestraße Mitte,n337954452,,,,
11.0384378,49.4348094,EPSG:4326,yes,Geisseestraße,n337954463,,,,
11.0379154,49.4345976,EPSG:4326,yes,Geisseestraße,n337954473,,,,
11.038597,49.4341974,EPSG:4326,no,Geisseestraße,n337954482,,,,
11.0389117,49.4343726,EPSG:4326,yes,Geisseestraße,n337954489,,,,
11.0341252,49.43397,EPSG:4326,no,Am Tillypark,n337954582,,,,
11.0339822,49.4339152,EPSG:4326,no,Am Tillypark,n337954589,,,,
11.0328773,49.4356796,EPSG:4326,no,Landesgewerbeanstalt,n337954596,,,,
11.0328652,49.4354703,EPSG:4326,no,Landesgewerbeanstalt,n337954603,,,,
11.0671033,49.4397327,EPSG:4326,yes,Landgrabenstraße,n337954666,,,,
11.068431,49.4429666,EPSG:4326,yes,Steinbühl,n337954673,,,,
11.0682707,49.4429696,EPSG:4326,yes,Steinbühl,n337954678,,,,
11.0689767,49.4452671,EPSG:4326,no,Kohlenhof,n337954697,,,,
11.0682329,49.4470968,EPSG:4326,no,Plärrer Ost,n337954705,,,,
11.0495114,49.4671931,EPSG:4326,yes,Dortmunder Straße,n338991741,,,,
11.0526605,49.492285,EPSG:4326,yes,Am Wegfeld,n339532856,,,,
11.0525302,49.4936178,EPSG:4326,yes,Am Wegfeld,n339532860,,,,
11.0338389,49.5144911,EPSG:4326,yes,Boxdorf,n339532870,,,,
11.0331784,49.5153022,EPSG:4326,yes,Boxdorf,n339532872,,,,
11.0340414,49.5187558,EPSG:4326,yes,Moosäckerstraße,n339532874,,,,
11.1932298,49.4202347,EPSG:4326,no,Zum Schüsselstein,n340192335,,,,
11.1712833,49.4111992,EPSG:4326,yes,Altenfurter Straße,n340192341,,,,
11.1706782,49.4110022,EPSG:4326,yes,Altenfurter Straße,n340192342,,,,
11.16848,49.4095839,EPSG:4326,yes,Löwenberger Straße,n340192343,,,,
11.1683603,49.4096758,EPSG:4326,yes,Löwenberger Straße,n340192344,,,,
11.150957,49.400552,EPSG:4326,yes,Georg-Ledebour/Liegnitzer Straße,n340192349,,,,
11.1504862,49.4006421,EPSG:4326,yes,Georg-Ledebour/Liegnitzer Straße,n340192364,,,,
11.1738314,49.3966388,EPSG:4326,yes,Moorenbrunn,n343429456,,,,
11.1768856,49.3999727,EPSG:4326,no,Hermann-Kolb-Str.,n343429468,,,,
11.1439594,49.41234,EPSG:4326,no,Langwasser Bad,n343429972,,,,
11.1378707,49.408378,EPSG:4326,yes,Groß-Strehlitzer Straße,n343429978,,,,
11.1728211,49.4037966,EPSG:4326,yes,Welfenstraße,n343430043,,,,
11.1711326,49.4057854,EPSG:4326,yes,Von-Soden-Straße,n343430047,,,,
11.1332348,49.4117222,EPSG:4326,yes,Annette-Kolb-Straße,n345252381,,,,
11.1288574,49.4104805,EPSG:4326,yes,Zuckmayerweg,n345252388,,,,
11.0469803,49.4649165,EPSG:4326,yes,Bienweg,n345547211,,,,
11.0475255,49.464546,EPSG:4326,yes,Bienweg,n345547212,,,,
11.0519808,49.4634937,EPSG:4326,no,Westfriedhof Kreuzung,n345723574,,,,
11.0508556,49.463143,EPSG:4326,yes,Westfriedhof Kreuzung,n345723576,,,,
11.0418188,49.4553171,EPSG:4326,yes,Maximilianstraße,n345749578,,,,
11.0367467,49.4489292,EPSG:4326,yes,Frühlingstraße,n345749582,,,,
11.0363519,49.4491811,EPSG:4326,yes,Frühlingstraße,n345749586,,,,
11.0355898,49.4452159,EPSG:4326,no,Westpark,n345749588,,,,
11.0359788,49.4450529,EPSG:4326,no,Westpark,n345749591,,,,
11.0614193,49.4278571,EPSG:4326,yes,Maybachstraße,n348653339,,,,
11.0768964,49.4308726,EPSG:4326,yes,Markgrafenstraße,n348653364,,,,
11.0762671,49.4304506,EPSG:4326,yes,Markgrafenstraße,n348653372,,,,
11.0938113,49.4461382,EPSG:4326,no,Untere Baustraße,n349167883,,,,
11.0933034,49.4463778,EPSG:4326,no,Untere Baustraße,n349167886,,,,
11.1080499,49.44511,EPSG:4326,yes,Bestelmeyerstraße,n349171178,,,,
11.1073619,49.4454792,EPSG:4326,no,Bestelmeyerstraße,n349171181,,,,
11.1202906,49.437218,EPSG:4326,yes,Waldlust,n349269834,,,,
11.1240271,49.4416145,EPSG:4326,yes,Zerzabelshof Mitte,n349269845,,,,
11.1239721,49.4425368,EPSG:4326,yes,Zerzabelshof Mitte,n349269862,,,,
11.0314401,49.3844668,EPSG:4326,yes,Reichelsdorfer Hauptstraße,n349305254,,,,
11.1666249,49.4112097,EPSG:4326,yes,Freystädter Straße,n353072460,,,,
11.182263,49.4178002,EPSG:4326,no,Am Hartgraben,n353072479,,,,
11.1932376,49.4264419,EPSG:4326,no,Bärenbühlgraben,n353072618,,,,
11.1931882,49.4259654,EPSG:4326,no,Bärenbühlgraben,n353072619,,,,
11.0570539,49.4540746,EPSG:4326,yes,Deutschherrnstraße,n353896068,,,,
11.0568981,49.4542178,EPSG:4326,yes,Deutschherrnstraße,n353896072,,,,
11.0591339,49.4570265,EPSG:4326,no,Großweidenmühlstraße,n353896076,,,,
11.0591433,49.4576108,EPSG:4326,yes,Großweidenmühlstraße,n353896081,,,,
11.065032,49.4616256,EPSG:4326,no,Klinikum Nord,n353896140,,,,
11.0660739,49.46188,EPSG:4326,yes,Klinikum Nord,n353896148,,,,
11.06772,49.4608062,EPSG:4326,yes,Lange Zeile,n353896165,,,,
11.0667073,49.4509694,EPSG:4326,yes,Obere Turnstraße,n354525588,,,,
11.0707142,49.4550453,EPSG:4326,yes,Hallertor,n354525614,,,,
11.0738033,49.4543386,EPSG:4326,yes,Weintraubengasse,n354525646,,,,
11.0766338,49.4543768,EPSG:4326,yes,Hauptmarkt,n354525728,,,,
11.0760264,49.4544595,EPSG:4326,yes,Hauptmarkt,n354525731,,,,
11.077599,49.4556392,EPSG:4326,yes,Burgstraße,n354525732,,,,
11.077575,49.4557578,EPSG:4326,yes,Burgstraße,n354525733,,,,
11.081946,49.4557515,EPSG:4326,yes,Egidienplatz,n354525735,,,,
11.0842156,49.4564537,EPSG:4326,yes,Innerer Laufer Platz,n354525748,,,,
11.0916333,49.4553882,EPSG:4326,yes,Harmoniestraße,n354525780,,,,
11.0956959,49.4540434,EPSG:4326,yes,Wöhrd,n354525783,,,,
11.0980072,49.4545862,EPSG:4326,yes,Bauvereinstraße,n354525791,,,,
11.0997277,49.4427699,EPSG:4326,yes,Peterskirche,n354533993,,,,
11.0270425,49.4205636,EPSG:4326,yes,Schnelldorfer Straße,n354618450,,,,
11.0280592,49.4204902,EPSG:4326,yes,Schnelldorfer Straße,n354618451,,,,
11.0217313,49.4181534,EPSG:4326,yes,Stein Schloss,n354618452,,,,
11.0184817,49.4199658,EPSG:4326,no,Rangaustraße,n354618453,,,,
11.0287447,49.431992,EPSG:4326,no,Kirchhoffstraße,n354618454,,,,
11.0230754,49.4339086,EPSG:4326,no,Edisonstraße,n354618455,,,,
11.023844,49.4349563,EPSG:4326,yes,Alte Wallensteinstraße,n354618456,,,,
11.02375,49.4352685,EPSG:4326,yes,Alte Wallensteinstraße,n354618457,,,,
11.0276524,49.4363823,EPSG:4326,yes,Bayerischer Rundfunk,n354618458,,,,
11.0202758,49.4321665,EPSG:4326,yes,Uffenheimer Straße,n354618459,,,,
11.0197684,49.4321391,EPSG:4326,yes,Uffenheimer Straße,n354618460,,,,
11.0161387,49.4297039,EPSG:4326,no,Rezatweg,n354618461,,,,
11.0275577,49.423396,EPSG:4326,yes,Feuchtwanger Straße,n354618465,,,,
11.0272591,49.4237146,EPSG:4326,yes,Feuchtwanger Straße,n354618466,,,,
11.0238339,49.4250174,EPSG:4326,no,Tauberstraße,n354618467,,,,
11.0238462,49.4251513,EPSG:4326,no,Tauberstraße,n354618468,,,,
11.0194297,49.4231279,EPSG:4326,yes,Sinbronner Straße,n354618471,,,,
11.0197069,49.4232099,EPSG:4326,yes,Sinbronner Straße,n354618472,,,,
11.0184811,49.4204846,EPSG:4326,yes,Rangaustraße,n354618474,,,,
11.0183144,49.4197976,EPSG:4326,yes,Rangaustraße,n354618475,,,,
11.0143656,49.4224513,EPSG:4326,yes,Kuglerstraße,n354618478,,,,
11.0149966,49.4220373,EPSG:4326,yes,Kuglerstraße,n354618484,,,,
11.0105825,49.4241336,EPSG:4326,yes,Hügelstraße,n354618489,,,,
11.0105495,49.4240135,EPSG:4326,yes,Hügelstraße,n354618491,,,,
11.0094521,49.4244646,EPSG:4326,no,Hügelstraße,n354618496,,,,
11.0091029,49.4247574,EPSG:4326,yes,Hügelstraße,n354618497,,,,
11.0050924,49.4289696,EPSG:4326,yes,Bibertstraße,n354618502,,,,
10.9950856,49.4374853,EPSG:4326,yes,Fürth Süd,n354618505,,,,
10.9947448,49.4372263,EPSG:4326,yes,Fürth Süd,n354618512,,,,
10.9944079,49.4370318,EPSG:4326,yes,Fürth Süd,n354618513,,,,
11.0111525,49.4269262,EPSG:4326,yes,Püttlachweg,n354856986,,,,
11.0149867,49.4260205,EPSG:4326,yes,Willstätterstraße,n354856991,,,,
11.0177851,49.4282867,EPSG:4326,yes,Südwestpark,n354856992,,,,
11.0630484,49.4240026,EPSG:4326,no,Heistersteg,n355564347,,,,
11.0636557,49.4245585,EPSG:4326,yes,Heistersteg,n355564349,,,,
11.1327708,49.4344032,EPSG:4326,yes,Sportanlage FCN,n356654623,,,,
11.13118,49.4381122,EPSG:4326,no,Valznerweiher,n356654624,,,,
11.1268672,49.4398502,EPSG:4326,yes,Ayrerstraße,n356654625,,,,
11.1208221,49.443095,EPSG:4326,yes,Marienbader Straße,n356654627,,,,
