"ID","NAME","IATA","ICAO","LATITUDE","LONGITUDE","ALTITUDE","TIMEZONE","DST","TZDBTIME","AIRPORT_TYPE","SOURCE","CITY_ID"
9888,"Kao Airport","KAZ","WAMK",1.1852799654006958,127.89600372314453,27,9,"N","","airport","OurAirports",6105
9889,"Melangguane Airport","MNA","WAMN",4.00694,126.672997,3,8,"N","","airport","OurAirports",2266
9890,"Sanggata/Sangkimah Airport","SGQ","WRLA",0.3847,117.543,60,8,"N","","airport","OurAirports",2252
10209,"Beijing Daxing International Airport","PKX","ZBAD",39.509945,116.41092,98,8,"U","","airport","OurAirports",3775
10294,"Yongphulla Airport","YON","VQTY",27.2563889,91.5144444,4154,6,"N","","airport","User",546
10295,"Kymi Airport","","EFKY",60.5713996887207,26.896099090576172,223,2,"E","","airport","OurAirports",5238
10678,"Incheon Airport Cargo Terminal Station","","",37.458236,126.476369,29,9,"U","","airport","User",6387
9891,"Muara Bungo Airport","BUU","WIPI",-1.1278,102.135,214,7,"N","","airport","OurAirports",2272
9892,"Selayar/Aroepala Airport","","WAWH",-6.1751,120.4362,30,8,"N","","airport","OurAirports",2244
9893,"Kuala Kurun Airport","","WT81",-1.1277,113.8746,145,7,"N","","airport","User",6113
9894,"Puruk Cahu Airport","PCU","",-0.6875722,114.4437632,200,7,"U","","airport","User",2270
9895,"Melalan Airport","MLK","WRLE",-0.203767,115.759892,600,8,"N","","airport","User",2217
9896,"Dekai Airport","DEK","WX67",-4.85611,139.481111,195,9,"N","","airport","User",6092
9897,"Illaga Airport","ILA","WABL",-3.97648,137.6225,7989,9,"N","","airport","OurAirports",6100
9898,"Oksibil Airport","OKL","WAJO",-4.9071,140.6277,4315,9,"N","","airport","OurAirports",2242
9899,"Kokonau Airport","KOX","WABN",-4.71075,136.43515,59,9,"N","","airport","OurAirports",6112
9900,"Kenyam Airport","KNY","WZ41",-4.599362,138.384296,435,9,"N","","airport","User",6108
9901,"Clermont Airport","CMQ","YCMT",-22.773099899291992,147.62100219726562,908,10,"N","","airport","OurAirports",5922
9902,"Warrnambool Airport","WMB","YWBL",-38.2952995300293,142.44700622558594,242,10,"O","","airport","OurAirports",2145
9903,"Bloomfield Airport","BFC","",-15.8736,145.3300018,25,10,"N","","airport","User",5894
9904,"Richmond Airport","RCM","YRMD",-20.701900482177734,143.11500549316406,676,10,"N","","airport","OurAirports",2096
9905,"RAAF Base Curtin","DCN","YCIN",-17.5813999176,123.82800293,300,8,"N","","airport","OurAirports",5945
8378,"Nicosia International Airport","NIC","",35.15111,33.27222,0,2,"E","Asia/Nicosia","airport","User",870
8379,"Pompano Beach Airpark","PPM","KPMP",26.247100830078,-80.111099243164,19,-5,"A","America/New_York","airport","OurAirports",3300
8380,"Mallacoota Airport","XMC","YMCO",-37.59830093383789,149.72000122070312,31,10,"U","Australia/Hobart","airport","OurAirports",2120
8381,"Majeed Bin Abdulaziz Airport","ULH","OEAO",26.48,38.1288888889,2050,3,"N","Asia/Riyadh","airport","OurAirports",6430
8394,"Shelby County Airport","","KEET",33.17699814,-86.78279877,586,-6,"A","America/Chicago","airport","OurAirports",6528
8577,"Orlampa Inc Airport","","FA08",28.166999816900002,-81.80809783939999,139,0,"U","America/New_York","airport","OurAirports",7376
8588,"All Airports","PAR","",48.856389,2.352222,107,1,"E","Europe/Paris","airport","User",880
8590,"All Airports","LON","",51.508056,-0.127778,66,0,"E","Europe/London","airport","User",7404
8591,"All Airports","NYC","",40.714167,-74.005833,31,-5,"A","America/New_York","airport","User",2949
8592,"All Airports","CHI","",41.883611,-87.631667,596,-6,"A","America/Chicago","airport","User",6744
8691,"Akeno Airport","","RJOE",34.53329849243164,136.6719970703125,20,9,"U","Asia/Tokyo","airport","OurAirports",4033
8692,"Ust-Kamchatsk Airport","","UHPK",56.23860168457031,162.68800354003906,200,12,"N","Asia/Anadyr","airport","OurAirports",1233
8693,"Oconomowoc Airport","","0WI8",43.13890075683594,-88.47229766845703,885,-6,"A","America/Chicago","airport","OurAirports",3116
8694,"Kozyrevsk Airport","","UHPO",56.09000015258789,159.8766632080078,331,12,"N","Asia/Anadyr","airport","OurAirports",4956
8695,"Dikson Airport","DKS","UODD",73.51780700683594,80.37966918945312,47,7,"N","Asia/Krasnoyarsk","airport","OurAirports",4919
8696,"Beverley Airport","","YBEE",-30.18670082092285,139.55799865722656,116,9.5,"O","Australia/Adelaide","airport","OurAirports",2105
8697,"Bogande Airport","XBG","",48.329498,-70.995697,531,-5,"A","America/Toronto","airport","User",4395
8698,"Bantry Aerodrome","BYT","EIBN",51.66859817504883,-9.484169960021973,7,0,"E","Europe/Dublin","airport","OurAirports",5412
8699,"Reeroe Airport","CHE","",51.933334,-10.233333,314,0,"E","Europe/Dublin","airport","User",5413
8700,"Aliwal North Airport","","FAAN",-30.68000030517578,26.729999542236328,4405,2,"U","Africa/Johannesburg","airport","OurAirports",6454
8701,"Alkantpan Copper Airport","","FACO",-29.906400680541992,22.316699981689453,3589,2,"U","Africa/Johannesburg","airport","OurAirports",6455
8702,"Alldays Airport","ADY","FAAL",-22.6790008545,29.0555000305,2600,2,"U","Africa/Johannesburg","airport","OurAirports",6456
8703,"Bredasdorp Airport","","FABR",-34.665,20.0628,30,2,"U","Africa/Johannesburg","airport","OurAirports",6458
8704,"Ocean Ridge Airport","E55","",38.8016111,-123.5306389,940,-8,"A","America/Los_Angeles","airport","User",7045
8705,"Kent State Airport","1G3","",41.1513889,-81.4151111,1134,-5,"A","America/New_York","airport","User",7172
8706,"Butler Co Regional Airport - Hogan Field","HAO","KHAO",39.363800048799995,-84.5220031738,633,-5,"A","America/New_York","airport","OurAirports",7059
8707,"Bungoma Airport","","HKBU",0.5762079954147339,34.55345153808594,4726,3,"U","Africa/Nairobi","airport","OurAirports",4085
8708,"Bura East Airport","","HKBR",-1.100000023841858,39.95000076293945,345,3,"U","Africa/Nairobi","airport","OurAirports",4086
8709,"Busia Airport","","HKBA",0.4570850133895874,34.130279541015625,3989,3,"U","Africa/Nairobi","airport","OurAirports",4087
8735,"Pomalaa","PUM","",-4.183333,121.61667,0,8,"N","Asia/Makassar","airport","User",2243
8740,"Gorno-Altaysk Airport","RGK","UNBG",51.9667015076,85.8332977295,965,7,"N","Asia/Krasnoyarsk","airport","OurAirports",4925
8742,"Fond du Lac County Airport","FLD","KFLD",43.7711982727,-88.48840332030001,808,-6,"A","America/Chicago","airport","OurAirports",6944
8743,"Waupaca Municipal Airport","","KPCZ",44.33330154,-89.01979828,840,-6,"A","America/Chicago","airport","OurAirports",2920
8744,"Stevens Point Municipal Airport","STE","KSTE",44.5452003479,-89.530296325684,1110,-6,"A","America/Chicago","airport","OurAirports",3309
8745,"Mys Shmidta Airport","","UHMI",68.86830139160156,-179.3730010986328,20,12,"N","Asia/Anadyr","airport","OurAirports",1213
8746,"Moma Airport","MQJ","UEMA",66.450861,143.261551,656,11,"N","Asia/Srednekolymsk","airport","OurAirports",4927
8747,"Luce County Airport","","KERY",46.31119918823242,-85.4572982788086,869,-5,"A","America/New_York","airport","OurAirports",2950
8748,"Forest Lake Airport","25D","",45.2477456,-92.9943853,925,-6,"A","America/Chicago","airport","User",6945
8749,"Hannover Messe-Heliport","ZVM","",52.329035,9.822136,152,1,"E","Europe/Berlin","airport","User",5337
8750,"Peenemünde Airport","PEF","EDCP",54.1577796936,13.774443626399998,7,1,"E","Europe/Berlin","airport","OurAirports",1546
8751,"Góraszka Airport","","EPGO",52.18444061279297,21.281110763549805,361,1,"E","Europe/Warsaw","airport","OurAirports",4866
8752,"Nusawiru Airport","CJN","WI1A",-7.719895,108.488995,16,7,"N","Asia/Jakarta","airport","OurAirports",2251
8759,"Galion Municipal Airport","GQQ","KGQQ",40.7533988953,-82.7238006592,1224,-5,"A","America/New_York","airport","OurAirports",6998
8761,"Tiputini Airport","TPN","SETI",-0.7761110067367554,-75.52639770507812,997,-5,"S","America/Guayaquil","airport","OurAirports",1445
8762,"Rio Amazonas Airport","PTZ","SESM",-1.5052399635299998,-78.0626983643,3465,-5,"S","America/Guayaquil","airport","OurAirports",1439
8763,"Clarksville–Montgomery County Regional Airport","CKV","KCKV",36.6218986511,-87.4150009155,550,-6,"A","America/Chicago","airport","OurAirports",6764
9215,"Bouarfa Airport","UAR","GMFB",32.5143055556,-1.98305555556,3630,0,"N","Africa/Casablanca","airport","OurAirports",5437
9218,"Nyeri Airport","NYE","HKNI",-0.3644140064716339,36.978485107421875,5830,3,"U","Africa/Nairobi","airport","OurAirports",429
9219,"Angaga Seaplane Dock","","",3.652859,72.824086,2,5,"N","Indian/Maldives","airport","User",5712
9220,"Madoogali Seaplane Dock","","",4.0956,72.753439,2,5,"N","Indian/Maldives","airport","User",5711
9221,"Effingham Memorial Airport","1H2","KEFH",39.07,-88.534,585,-6,"A","America/Chicago","airport","User",6887
9225,"Andrau Airpark","AAP","KAAP",29.722499847399998,-95.58830261230001,79,-6,"A","America/Chicago","airport","OurAirports",7105
9226,"Flying Cloud Airport","FCM","KFCM",44.8272018433,-93.45709991460001,906,-6,"A","America/Chicago","airport","OurAirports",6883
9227,"Likoma Island Airport","LIX","FWLK",-12.075833,34.737222,1600,2,"N","Africa/Blantyre","airport","OurAirports",4773
9228,"Johnson County Executive Airport","OJC","KOJC",38.84759903,-94.73760223,1096,-6,"A","America/Chicago","airport","OurAirports",2783
9229,"Sigiriya Air Force Base","GIU","VCCS",7.956669807430001,80.7285003662,630,5.5,"N","Asia/Colombo","airport","OurAirports",2326
8807,"Tabing Airport","","WIMG",-0.874989,100.351997,9,7,"U","Asia/Jakarta","airport","OurAirports",2226
8808,"Tom B. David Field","","KCZL",34.45539856,-84.93920135,647,-5,"A","America/New_York","airport","OurAirports",6695
8809,"Habersham County Airport","","KAJR",34.49990082,-83.55670166,1448,-5,"A","America/New_York","airport","OurAirports",6801
8811,"Georgetown Municipal Airport","","KGTU",30.678800582885742,-97.67939758300781,790,-6,"A","America/Chicago","airport","OurAirports",7005
8812,"Old Rhinebeck Airport","","NY94",41.9715004,-73.86289978,323,-5,"U","America/New_York","airport","OurAirports",3058
8813,"Duxford Aerodrome","QFO","EGSU",52.090801,0.131944,125,0,"E","Europe/London","airport","OurAirports",7363
8815,"Sidney Municipal-Lloyd W Carr Field","SNY","KSNY",41.10129929,-102.9850006,4313,-7,"A","America/Denver","airport","OurAirports",2802
8816,"Newnan Hospital Heliport","","GA46",33.38090133666992,-84.8010025024414,960,0,"N","Africa/Bamako","airport","OurAirports",3698
8817,"Schofields Aerodrome","","",-33.717389,150.871396,21,10,"O","Australia/Sydney","airport","User",2130
8818,"Luray Caverns Airport","","KLUA",38.666944,-78.500556,903,-5,"A","America/New_York","airport","User",7291
8819,"Eagle's Nest Airport","W13","",38.076944,-78.944167,1437,-5,"A","America/New_York","airport","User",3175
8820,"Great Keppel Is Airport","GKL","YGKL",-23.1833000183,150.942001343,21,10,"U","Australia/Brisbane","airport","OurAirports",5978
8821,"Roper Bar Airport","RPB","YRRB",-14.734814,134.525485,92,9.5,"U","Australia/Darwin","airport","OurAirports",2113
8822,"Mount Garnet Airport","","YMRT",-17.700000762939453,145.14999389648438,657,10,"U","Australia/Brisbane","airport","OurAirports",2147
8823,"Innisfail Airport","IFL","YIFL",-17.55940055847168,146.01199340820312,46,10,"U","Australia/Brisbane","airport","OurAirports",5993
8824,"Kalaeloa Airport","JRF","PHJR",21.3074,-158.070009,30,-10,"U","Pacific/Honolulu","airport","OurAirports",7162
8825,"Bamiyan Airport","BIN","OABN",34.81700134277344,67.81700134277344,8367,4.5,"N","Asia/Kabul","airport","OurAirports",6278
9090,"Busselton Regional Airport","BQB","YBLN",-33.6884231567,115.401596069,55,8,"O","Australia/Perth","airport","OurAirports",5905
9091,"Srednekolymsk Airport","SEK","UESK",67.4805,153.7364,60,11,"N","Asia/Srednekolymsk","airport","OurAirports",1231
9093,"Comarapa Airport","","SLCR",-17.91360092163086,-64.5177993774414,6186,-4,"A","America/La_Paz","airport","OurAirports",3323
9094,"Thorny Bush Game Lodge Airport","","",-24.414722,31.165001,1900,2,"U","Africa/Johannesburg","airport","User",6480
9095,"Inverell Airport","IVR","YIVL",-29.888299942,151.143997192,2667,10,"O","Australia/Sydney","airport","OurAirports",5994
9096,"Glen Innes Airport","GLI","YGLI",-29.674999237060547,151.68899536132812,3433,10,"O","Australia/Sydney","airport","OurAirports",5973
9100,"Ansbach-Petersdorf Airport","","EDQF",49.361111,10.669444,1371,1,"E","Europe/Berlin","airport","OurAirports",5251
9102,"Immokalee Regional Airport","IMM","KIMM",26.43320084,-81.40100098,37,-5,"A","America/New_York","airport","OurAirports",7119
9103,"Maranggo Airport","TQQ","WA44",-5.7645702362061,123.91699981689,169,8,"N","Asia/Makassar","airport","OurAirports",2289
9104,"Rancho San Simeon Airport","","66CA",35.60770034790039,-121.11000061035156,320,-8,"A","America/Los_Angeles","airport","OurAirports",6697
9107,"Yichun Mingyueshan Airport","YIC","ZSYC",27.8025,114.3062,430,8,"U","Asia/Shanghai","airport","OurAirports",162
9120,"Dinwiddie County Airport","PTB","KPTB",37.183799743652,-77.507400512695,193,-5,"A","America/New_York","airport","OurAirports",3122
9123,"Kasongo Airport","","FZOK",-4.5329999923706055,26.617000579833984,1785,2,"U","Africa/Lubumbashi","airport","OurAirports",7543
9124,"McMurdo Station Pegasus Field","","NZPG",-77.9634017944336,166.52499389648438,18,12,"Z","Antarctica/South_Pole","airport","OurAirports",2360
9125,"Klatovy Airport","","LKKT",49.41830062866211,13.321900367736816,1299,1,"E","Europe/Prague","airport","OurAirports",7317
9126,"Sheboygan County Memorial Airport","SBM","KSBM",43.76959991,-87.85140228,755,-6,"A","America/Chicago","airport","OurAirports",3070
9127,"Fortescue - Dave Forrest Aerodrome","KFE","YFDF",-22.290754,119.437143,1555,8,"N","Australia/Perth","airport","OurAirports",5924
9128,"Ephraim-Gibraltar Airport","3D2","",45.1354167,-87.1879444,773,-6,"A","America/Chicago","airport","User",6915
9129,"Kangel Danda Airport","","VNKL",27.4106333137,86.6465950012,0,5.75,"N","Asia/Katmandu","airport","OurAirports",4133
9130,"Man Maya Airport","","VNKD",27.19028,86.77167,4435,5.75,"N","Asia/Katmandu","airport","User",4135
9232,"Neumünster Airport","EUM","EDHN",54.079444885253906,9.941389083862305,72,1,"E","Europe/Berlin","airport","OurAirports",1558
9233,"Tak Airport","TKT","VTPT",16.895999908447266,99.25330352783203,478,7,"N","Asia/Bangkok","airport","OurAirports",1953
9235,"Meedhuffushi Seaplane dock","","",3.003899,73.000696,0,5,"U","Indian/Maldives","airport","User",1856
9236,"Barrie-Orillia (Lake Simcoe Regional Airport)","YLK","CYLS",44.4852981567,-79.55560302730001,972,-5,"A","America/Toronto","airport","OurAirports",4382
9237,"Huronia Airport","","CYEE",44.6833000183,-79.9282989502,770,-5,"A","America/Toronto","airport","OurAirports",687
9238,"Markham Airport","","CNU8",43.93579864501953,-79.26219940185547,807,-5,"A","America/Toronto","airport","OurAirports",686
9239,"Stanhope Municipal Airport","","CND4",45.1108333333,-78.64,1066,-5,"A","America/Toronto","airport","OurAirports",4510
9240,"Kawartha Lakes (Lindsay) Airport","","CNF4",44.3647,-78.783897,882,-5,"A","America/Toronto","airport","OurAirports",4572
9241,"Niagara District Airport","YCM","CYSN",43.19169998168945,-79.17169952392578,321,-5,"A","America/Toronto","airport","OurAirports",856
9243,"Edenvale Aerodrome","","CNV8",44.441101,-79.962799,718,-5,"A","America/Toronto","airport","OurAirports",4460
9244,"Orillia Airport","","CNJ4",44.67765578389999,-79.31021690370001,725,-5,"A","America/Toronto","airport","OurAirports",692
9245,"Holland Landing Airpark","","CLA4",44.08940124511719,-79.49500274658203,855,-5,"A","America/Toronto","airport","OurAirports",4521
9247,"Parry Sound Area Municipal Airport","YPD","CNK4",45.2575,-79.829697,832,-5,"A","America/Toronto","airport","OurAirports",788
9248,"Hanover / Saugeen Municipal Airport","","CYHS",44.158298,-81.062798,939,-5,"A","America/Toronto","airport","OurAirports",4514
9249,"Brandywine Airport","","KOQN",39.9901008605957,-75.58190155029297,466,-5,"A","America/New_York","airport","OurAirports",3368
8826,"Changbaishan Airport","NBS","ZYBS",42.066944,127.602222,2874,8,"N","Asia/Shanghai","airport","OurAirports",3769
8828,"Lewa Airport","","",0.1927,37.4725,6250,3,"U","Africa/Nairobi","airport","User",4104
8830,"Orang Airport","RGO","ZKHM",41.428538,129.647555,12,8.5,"U","Asia/Pyongyang","airport","OurAirports",6331
8831,"Moomba Airport","MOO","YOOM",-28.09939956665039,140.19700622558594,143,9.5,"O","Australia/Adelaide","airport","OurAirports",2059
8832,"Lublin Airport","LUZ","EPLB",51.240278,22.713611,633,1,"E","Europe/Warsaw","airport","OurAirports",4876
8833,"Iosco County Airport","ECA","K6D9",44.312801,-83.422302,606,-5,"A","America/New_York","airport","OurAirports",6876
8834,"Madison County Executive Airport-Tom Sharp Jr Field","","KMDQ",34.8614006,-86.55750275,756,-6,"A","America/Chicago","airport","OurAirports",7109
8835,"Leesburg Executive Airport","","KJYO",39.077999,-77.557503,389,-5,"A","America/New_York","airport","OurAirports",7250
8838,"Anoka County-Blaine (Janes Field) Airport","","KANE",45.145,-93.211401,912,-6,"U","America/Chicago","airport","OurAirports",6566
8839,"Robinson Crusoe Airport","","SCIR",-33.6650009155,-78.9297027588,433,-4,"S","America/Santiago","airport","OurAirports",127
8840,"Villa Airport","VAM","VRMV",3.47055555556,72.8358333333,6,5,"U","Indian/Maldives","airport","OurAirports",5725
8845,"Lingling Airport","LLF","ZGLG",26.338661,111.610043,340,8,"U","Asia/Shanghai","airport","OurAirports",219
8109,"Karlshöfen Airport","","EDWK",53.33277893066406,9.028332710266113,20,1,"E","Europe/Berlin","airport","OurAirports",5359
8110,"Oldenburg-Hatten Airfield","","EDWH",53.06889,8.313611,26,1,"E","Europe/Berlin","airport","OurAirports",1530
8111,"Rinteln Airport","","EDVR",52.17527770996094,9.053333282470703,180,1,"E","Europe/Berlin","airport","OurAirports",1510
8112,"Münster-Telgte Airport","","EDLT",51.94444274902344,7.773889064788818,177,1,"E","Europe/Berlin","airport","OurAirports",1515
8113,"St. Peter-Ording Airport","PSH","EDXO",54.30888748168945,8.686944007873535,7,1,"E","Europe/Berlin","airport","OurAirports",1586
8114,"Lüchow-Rehbeck Airport","","EDHC",53.016109466552734,11.144444465637207,49,1,"E","Europe/Berlin","airport","OurAirports",5387
8115,"Klietz/Scharlibbe Airport","","EDCL",52.709442138671875,12.073332786560059,95,1,"E","Europe/Berlin","airport","OurAirports",1549
8116,"Burg Airport","","EDBG",52.241668701171875,11.856110572814941,174,1,"E","Europe/Berlin","airport","OurAirports",5278
8117,"Crisp County Cordele Airport","","KCKF",31.98880005,-83.77390289,310,-5,"A","America/New_York","airport","OurAirports",6798
